epoch,loss,val_loss
0,0.071133092045784,0.06099291518330574
1,0.057751551270484924,0.05583519861102104
2,0.05464813485741615,0.05146203935146332
3,0.05041602998971939,0.04912734031677246
4,0.046863652765750885,0.04633975028991699
5,0.04561285302042961,0.045121438801288605
6,0.0444323755800724,0.04504798352718353
7,0.04243486747145653,0.038887862116098404
8,0.03896532207727432,0.03967098519206047
9,0.03770628198981285,0.0386691614985466
10,0.0363394096493721,0.039723798632621765
11,0.035075411200523376,0.035512831062078476
12,0.0339798778295517,0.03631822392344475
13,0.035383354872465134,0.03608439117670059
14,0.033513542264699936,0.03313712403178215
15,0.03269160911440849,0.03077511489391327
16,0.03085486777126789,0.029503755271434784
17,0.030183276161551476,0.029665855690836906
18,0.029431350529193878,0.029245197772979736
19,0.029623515903949738,0.028824228793382645
20,0.028408538550138474,0.027553802356123924
21,0.02801509015262127,0.02992469072341919
22,0.02762732096016407,0.026689665392041206
23,0.02738131396472454,0.0269941296428442
24,0.027131425216794014,0.02712021954357624
25,0.027263721451163292,0.026560988277196884
26,0.026309002190828323,0.02599484845995903
27,0.02600139006972313,0.025278273969888687
28,0.025621401146054268,0.028180686756968498
29,0.02524145506322384,0.026263069361448288
30,0.02484123595058918,0.0241259578615427
31,0.024588821455836296,0.023796187713742256
32,0.024238983169198036,0.02397310361266136
33,0.023938767611980438,0.02465781196951866
34,0.02362966537475586,0.02306770719587803
35,0.023493992164731026,0.02660232037305832
36,0.023193825036287308,0.025172200053930283
37,0.022993460297584534,0.02294246479868889
38,0.02292427234351635,0.02209768071770668
39,0.022648237645626068,0.021787496283650398
40,0.022555945441126823,0.022597070783376694
41,0.022276360541582108,0.02282164804637432
42,0.022324273362755775,0.022055963054299355
43,0.022119196131825447,0.02422976680099964
44,0.021920721977949142,0.02179068885743618
45,0.021776262670755386,0.02293344959616661
46,0.021700216457247734,0.021661723032593727
47,0.021437229588627815,0.02242620289325714
48,0.02143237181007862,0.021298937499523163
49,0.021217208355665207,0.02191864885389805
50,0.021155500784516335,0.02659520134329796
51,0.021342583000659943,0.02151048369705677
52,0.02099940925836563,0.021580029278993607
53,0.020752958953380585,0.021043993532657623
54,0.020701926201581955,0.020855296403169632
55,0.0204161386936903,0.022399792447686195
56,0.020410822704434395,0.02011016011238098
57,0.020223909988999367,0.019828014075756073
58,0.020071404054760933,0.01973789930343628
59,0.01988292671740055,0.020210878923535347
60,0.01989097334444523,0.019773541018366814
61,0.019648389890789986,0.01966729760169983
62,0.019452420994639397,0.020436307415366173
63,0.019296487793326378,0.019277416169643402
64,0.01917068473994732,0.01930101402103901
65,0.019075902178883553,0.018880661576986313
66,0.018992088735103607,0.01851472817361355
67,0.018773414194583893,0.018549174070358276
68,0.018736690282821655,0.01880570314824581
69,0.01859806478023529,0.018387412652373314
70,0.018476435914635658,0.01851709559559822
71,0.01839943788945675,0.019491199404001236
72,0.0183329489082098,0.019562475383281708
73,0.018265031278133392,0.020032312721014023
74,0.018169960007071495,0.01763891614973545
75,0.01811883971095085,0.01827719621360302
76,0.018126562237739563,0.018439441919326782
77,0.017906155437231064,0.0179387629032135
78,0.017781712114810944,0.017824534326791763
79,0.017808377742767334,0.017736341804265976
80,0.017653686925768852,0.01913180947303772
81,0.017541488632559776,0.017313752323389053
82,0.017460564151406288,0.017790662124753
83,0.017446421086788177,0.01701345480978489
84,0.020060915499925613,0.019772538915276527
85,0.018585514277219772,0.01782730221748352
86,0.017766855657100677,0.017142372205853462
87,0.01745138131082058,0.017260057851672173
88,0.017366452142596245,0.016782520338892937
89,0.017207108438014984,0.01761854626238346
90,0.017151163890957832,0.01705482229590416
91,0.017128385603427887,0.017380308359861374
92,0.016879521310329437,0.017430059611797333
93,0.01691645197570324,0.016944224014878273
94,0.016760848462581635,0.01893954537808895
95,0.016739090904593468,0.016782360151410103
96,0.016565045341849327,0.016442153602838516
97,0.016588352620601654,0.01718672178685665
98,0.016362793743610382,0.0175741259008646
99,0.01623489335179329,0.016049174591898918
